ID,11miseq10,11miseq11,11miseq12,11miseq13,11miseq14,11miseq15,11miseq16,11miseq17,11miseq18,11miseq19,11miseq20,11miseq21,11miseq22,11miseq23,11miseq24,11miseq25,11miseq26,11miseq27,11miseq28,11miseq29,11miseq30,11miseq31,11miseq32,11miseq33,11miseq34,11miseq35,11miseq36,11miseq37,11miseq38,11miseq39,11miseq40,11miseq46,11miseq47,11miseq48,11miseq49,11miseq50,11miseq6,11miseq7,11miseq8,11miseq81,11miseq82,11miseq83,11miseq84,11miseq85,11miseq86,11miseq87,11miseq88,11miseq89,11miseq9,11miseq90
OTU_179547,129.1197934,185.0251354,92.48407655,129.1197934,143.184928,164.8537874,155.99882,185.0251354,76.62942216,117.9160101,173.9684916,148.6591024,124.1110535,185.0251354,135.5288986,82.04388397,211.8125858,124.1110535,88.28590531,95.49572195,86.71484203,197.365802,148.6591024,164.8537874,197.365802,401.6152498,197.365802,139.3047021,126.5908477,185.0251354,129.1197934,103.1288812,129.1197934,155.99882,107.508126,135.5288986,135.5288986,173.9684916,117.9160101,52.24281835,3.741327691,21.67969603,3.857735491,3.429062513,15.5048024,3.321977771,11.10778841,2.70124834,107.508126,3.302580089
OTU_266091,68.05255885,283.0814599,365.3746115,50.74991678,86.71484203,179.4121319,95.49572195,39.85366386,107.508126,82.04388397,129.1197934,155.99882,95.49572195,107.508126,148.6591024,262.5581823,110.2719218,143.184928,85.11635316,65.41609149,185.0251354,74.17869999,328.0535544,92.48407655,164.8537874,117.9160101,135.5288986,95.49572195,63.93079511,124.1110535,135.5288986,143.184928,143.184928,82.04388397,124.1110535,110.2719218,197.365802,197.365802,107.508126,3.403359952,3.741327691,21.67969603,3.857735491,19.57234257,107.508126,18.11835489,59.2652654,2.70124834,191.0963955,74.17869999
OTU_259504,124.1110535,36.12810227,52.72242597,10.34581588,89.88510795,63.93079511,86.71484203,272.6274716,241.5517744,283.0814599,401.6152498,636.5179114,6.867185869,76.62942216,197.365802,0,262.5581823,164.8537874,103.1288812,12.28006698,105.2959537,365.3746115,117.9160101,251.8369134,73.48977929,124.1110535,33.03390343,211.8125858,76.62942216,10.59548393,441.2814328,117.9160101,10.6515844,135.5288986,129.1197934,328.0535544,20.07828903,14.69695914,91.17543267,19.57234257,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,46.14002064,8.972400599,2.70124834,129.1197934,74.17869999
OTU_269532,148.6591024,7.226076977,14.07729806,401.6152498,124.1110535,197.365802,32.23739275,1652.726656,129.1197934,59.2652654,155.99882,1.213822213,3.857735491,441.2814328,1.107912588,19.80969418,529.1852685,74.17869999,11.17099157,401.6152498,6.784055442,578.032735,9.206205038,690.6759144,441.2814328,197.365802,42.91892493,8.396099848,93.97796301,45.35720104,0,110.2719218,13.1819196,129.1197934,41.13298513,65.41609149,45.35720104,12.1344366,33.28051,3.403359952,3.741327691,21.67969603,3.857735491,19.57234257,1.815617261,18.11835489,1.815617261,2.70124834,40.26553679,3.302580089
OTU_267411,135.5288986,143.184928,401.6152498,155.99882,197.365802,107.508126,107.508126,91.17543267,155.99882,185.0251354,164.8537874,46.14002064,68.05255885,93.97796301,107.508126,85.11635316,103.1288812,129.1197934,110.2719218,41.55282929,50.74991678,107.508126,91.17543267,76.62942216,82.04388397,55.77974881,76.62942216,197.365802,135.5288986,155.99882,173.9684916,197.365802,185.0251354,169.3501893,117.9160101,86.71484203,108.8813347,185.0251354,110.2719218,19.57234257,3.741327691,64.66924416,24.73492405,19.57234257,8.972400599,33.28051,11.10778841,73.48977929,79.59194432,3.302580089
OTU_114462,1.313064811,0,0,2.590348178,0,0,0,3.623001952,0.156361268,0.297368966,0,1.213822213,0,0,1.107912588,2.395734501,2.467661635,1.107912588,0,0,0,0,3.549826051,0,1.831651691,2.253045626,2.811258097,0,0,1.847777434,2.969643008,2.160101286,1.927574827,0,0,2.080805232,0.270467942,3.321977771,1.16021844,3.403359952,45.35720104,3.586268059,24.73492405,68.05255885,1.815617261,18.11835489,1.815617261,2.70124834,0.493123324,17.52363619
OTU_259556,92.48407655,173.9684916,63.93079511,44.31390434,99.23967065,74.17869999,43.29408765,75.39423433,79.59194432,95.49572195,16.36635835,164.8537874,74.17869999,36.80025858,328.0535544,197.365802,129.1197934,185.0251354,82.04388397,110.2719218,114.0304872,143.184928,304.060219,107.508126,211.8125858,103.1288812,86.71484203,233.0002082,103.1288812,80.80872859,304.060219,211.8125858,148.6591024,92.48407655,63.93079511,78.09681452,143.184928,114.0304872,241.5517744,3.403359952,3.741327691,3.586268059,24.73492405,3.429062513,529.1852685,211.8125858,420.9825228,103.1288812,148.6591024,3.302580089
OTU_268220,0,0,0,578.032735,117.9160101,211.8125858,0.37732599,529.1852685,767.6605602,241.5517744,241.5517744,0,767.6605602,211.8125858,0.270467942,2.395734501,636.5179114,0,0,173.9684916,3.169812702,0,2.080805232,1170.584609,65.41609149,1378.15924,304.060219,1.313064811,441.2814328,1.847777434,0,0,0,0,0,0,37.78732013,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,241.5517744,3.302580089
OTU_263977,95.49572195,57.09426903,45.35720104,22.90331697,110.2719218,39.12173,92.48407655,63.93079511,95.49572195,40.26553679,110.2719218,129.1197934,60.80876317,110.2719218,74.17869999,107.508126,110.2719218,83.56616605,148.6591024,60.80876317,124.1110535,51.76749244,59.2652654,224.7501418,76.62942216,33.28051,767.6605602,46.14002064,143.184928,46.14002064,74.17869999,31.97628175,107.508126,59.2652654,365.3746115,107.508126,35.4678981,135.5288986,44.31390434,34.05631127,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,124.1110535,3.302580089
OTU_269070,68.05255885,197.365802,86.71484203,135.5288986,148.6591024,86.71484203,117.9160101,124.1110535,124.1110535,51.76749244,124.1110535,83.56616605,51.76749244,65.41609149,129.1197934,173.9684916,155.99882,95.49572195,95.49572195,59.2652654,79.59194432,55.77974881,72.80717171,110.2719218,143.184928,85.11635316,103.1288812,63.93079511,89.88510795,103.1288812,89.88510795,79.59194432,124.1110535,79.59194432,74.17869999,72.80717171,82.04388397,155.99882,95.49572195,19.57234257,3.741327691,3.586268059,3.857735491,3.429062513,19.88987063,46.14002064,31.71722203,2.70124834,117.9160101,3.302580089
OTU_1995182,26.72711635,22.66033366,25.72419783,4.933826646,72.80717171,8.659123415,52.72242597,6.100231081,7.562543656,12.28006698,16.36635835,1.213822213,0,10.92870981,39.12173,63.93079511,5.136247017,71.79346647,88.28590531,70.79368398,91.17543267,23.38066619,14.07729806,3.549826051,19.98386835,11.07835669,9.555587632,19.28272901,6.457142441,8.128019505,4.245851558,8.498239781,86.71484203,7.187061354,25.00043423,57.09426903,31.97628175,32.23739275,7.9812997,690.6759144,485.6721891,767.6605602,767.6605602,636.5179114,143.184928,690.6759144,636.5179114,233.0002082,89.88510795,636.5179114
OTU_266411,143.184928,262.5581823,211.8125858,14.42770135,92.48407655,179.4121319,89.88510795,57.09426903,164.8537874,148.6591024,211.8125858,76.62942216,59.2652654,48.39121526,58.16981106,59.2652654,35.15746259,110.2719218,52.72242597,73.48977929,70.79368398,52.72242597,164.8537874,46.14002064,39.44590186,89.88510795,143.184928,110.2719218,74.17869999,75.39423433,328.0535544,60.80876317,31.71722203,23.14081175,89.88510795,89.88510795,103.1288812,74.17869999,82.04388397,19.57234257,21.67969603,3.586268059,24.73492405,3.429062513,1.815617261,3.321977771,8.972400599,2.70124834,52.72242597,3.302580089
OTU_266343,72.80717171,135.5288986,11.44906511,46.14002064,85.11635316,129.1197934,135.5288986,34.84966968,71.79346647,76.62942216,60.03213511,135.5288986,164.8537874,55.77974881,63.93079511,74.17869999,68.05255885,155.99882,129.1197934,17.97219297,135.5288986,70.79368398,185.0251354,17.52363619,114.0304872,129.1197934,126.5908477,155.99882,52.72242597,110.2719218,241.5517744,43.29408765,59.2652654,39.44590186,40.26553679,22.41982035,79.59194432,103.1288812,148.6591024,19.57234257,45.35720104,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,73.48977929,103.1288812,3.302580089
OTU_263933,60.80876317,103.1288812,304.060219,72.80717171,99.23967065,59.2652654,79.59194432,31.71722203,32.23739275,42.54693976,63.93079511,41.13298513,92.48407655,103.1288812,54.22993619,70.79368398,85.11635316,25.99285832,143.184928,135.5288986,164.8537874,92.48407655,155.99882,55.77974881,85.11635316,135.5288986,20.37967753,124.1110535,110.2719218,148.6591024,14.42770135,129.1197934,92.48407655,148.6591024,155.99882,42.54693976,37.78732013,54.22993619,37.78732013,34.05631127,21.67969603,21.67969603,24.73492405,3.429062513,52.72242597,3.321977771,13.93329619,38.80015637,33.03390343,17.52363619
OTU_193620,19.57234257,16.51632542,95.49572195,14.62975193,26.35752407,25.72419783,31.71722203,21.67969603,46.14002064,15.5048024,37.78732013,57.09426903,45.35720104,51.76749244,45.74697224,365.3746115,33.28051,89.88510795,117.9160101,24.86733848,143.184928,86.71484203,70.79368398,26.72711635,95.49572195,34.84966968,21.77712918,51.76749244,39.12173,117.9160101,70.79368398,22.66033366,45.35720104,72.80717171,26.35752407,41.97685708,60.80876317,241.5517744,26.72711635,52.24281835,3.741327691,3.586268059,3.857735491,3.429062513,365.3746115,18.11835489,51.76749244,12.1344366,72.80717171,17.52363619
OTU_4470837,0,0,0,0,0,0.493123324,0,0,0,0,0,0,0,0,0,0,0,1.107912588,1.847777434,0,0,0,0,0,0,0,0,0,2.675942117,0,0,0,0,0,0,0,2.080805232,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,0,17.52363619
OTU_122049,0,0,0,0,0,0,0.37732599,0,0.946511609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.831651691,0.90012404,0,1.313064811,0,3.271109746,0,0,0,0,0,2.080805232,0,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,0,3.302580089
OTU_4440624,117.9160101,74.17869999,42.91892493,54.22993619,76.62942216,55.77974881,103.1288812,148.6591024,117.9160101,72.80717171,85.11635316,107.508126,89.88510795,86.71484203,80.80872859,60.80876317,86.71484203,103.1288812,92.48407655,92.48407655,74.17869999,110.2719218,135.5288986,120.9742075,44.31390434,74.17869999,110.2719218,107.508126,107.508126,63.93079511,148.6591024,59.2652654,79.59194432,32.23739275,46.14002064,92.48407655,59.2652654,41.97685708,85.11635316,19.57234257,114.0304872,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,38.80015637,60.80876317,17.52363619
OTU_166911,19.98386835,19.80969418,16.87541371,4.13083904,59.2652654,8.435394911,30.00307569,5.26342725,7.158679618,9.3788503,12.1344366,3.981400187,2.356053939,8.474854309,33.28051,46.14002064,5.136247017,51.76749244,68.05255885,51.25622778,55.77974881,30.40886427,11.38839609,0,19.98386835,12.34925721,8.435394911,16.36635835,5.71543854,8.128019505,4.245851558,8.498239781,70.79368398,4.00526998,21.49598838,43.29408765,21.77712918,33.03390343,5.454633979,636.5179114,365.3746115,690.6759144,690.6759144,529.1852685,117.9160101,636.5179114,529.1852685,129.1197934,76.62942216,578.032735
OTU_162005,103.1288812,36.12810227,30.20531038,107.508126,57.09426903,39.12173,73.48977929,272.6274716,51.76749244,85.11635316,45.35720104,83.56616605,129.1197934,85.11635316,117.9160101,51.76749244,92.48407655,86.71484203,68.05255885,107.508126,57.09426903,124.1110535,45.35720104,211.8125858,70.79368398,92.48407655,68.05255885,70.79368398,117.9160101,132.2858285,117.9160101,95.49572195,36.80025858,89.88510795,51.76749244,59.2652654,43.29408765,42.54693976,91.17543267,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,8.972400599,18.11835489,1.815617261,20.49738477,30.20531038,3.302580089
OTU_275218,38.80015637,107.508126,103.1288812,79.59194432,42.54693976,82.04388397,82.04388397,117.9160101,71.79346647,79.59194432,79.59194432,55.77974881,82.04388397,9.977649021,76.62942216,117.9160101,46.14002064,52.72242597,74.17869999,57.09426903,51.76749244,41.13298513,65.41609149,39.12173,103.1288812,82.04388397,59.2652654,52.72242597,26.35752407,92.48407655,72.80717171,74.17869999,43.29408765,52.72242597,86.71484203,117.9160101,70.79368398,86.71484203,51.76749244,19.57234257,3.741327691,3.586268059,3.857735491,19.57234257,1.815617261,71.79346647,1.815617261,2.70124834,36.12810227,3.302580089
OTU_176868,42.54693976,38.80015637,51.76749244,70.79368398,52.72242597,76.62942216,59.2652654,60.80876317,59.2652654,60.80876317,74.17869999,72.80717171,86.71484203,117.9160101,54.22993619,25.00043423,68.05255885,55.77974881,39.44590186,117.9160101,42.91892493,103.1288812,60.80876317,293.384022,92.48407655,107.508126,63.93079511,86.71484203,126.5908477,75.39423433,65.41609149,45.35720104,38.80015637,59.2652654,56.43324823,74.17869999,41.13298513,70.79368398,63.93079511,3.403359952,3.741327691,3.586268059,3.857735491,36.80025858,19.88987063,3.321977771,1.815617261,12.1344366,42.54693976,3.302580089
OTU_4468805,11.77126636,5.553457449,3.835452589,2.590348178,4.701809383,1.539548455,3.704176319,7.526061374,4.088339696,3.341462904,3.857735491,6.059109138,11.10778841,4.72913457,6.19004779,6.867185869,2.467661635,8.435394911,7.724325882,4.029254151,4.046192379,5.685460511,3.549826051,6.059109138,6.457142441,0.90012404,5.762853446,0,5.71543854,4.433546069,6.032121404,5.739104293,8.615116223,9.206205038,7.489734531,8.659123415,1.107912588,6.059109138,9.206205038,241.5517744,91.17543267,83.56616605,132.2858285,68.05255885,10.80962395,79.59194432,39.12173,51.25622778,5.644668652,51.76749244
OTU_259993,14.69695914,12.05808427,11.28118472,2.590348178,55.77974881,12.05808427,24.04864453,4.433546069,5.437623589,7.309148589,10.59548393,1.213822213,0,5.315615494,24.73492405,36.80025858,5.512445052,24.86733848,60.80876317,41.55282929,42.91892493,16.66758753,10.04233967,0,19.28272901,11.07835669,8.435394911,11.60913663,4.928489112,9.158205802,0,6.407701789,60.80876317,3.017367924,15.5048024,35.4678981,18.70299358,20.70460596,7.066988552,578.032735,420.9825228,578.032735,578.032735,485.6721891,124.1110535,578.032735,365.3746115,129.1197934,70.79368398,485.6721891
OTU_267042,25.99285832,30.40886427,145.8965177,8.128019505,6.292626073,12.05808427,11.17099157,21.67969603,25.72419783,17.97219297,8.363759217,5.197839416,30.00307569,11.28118472,89.88510795,32.7890709,10.92870981,19.41605606,23.38066619,10.15452479,19.57234257,50.74991678,43.29408765,8.521682973,42.54693976,21.49598838,14.4951196,82.04388397,21.00707974,10.59548393,82.04388397,34.84966968,8.229814699,20.26261479,20.1702513,45.35720104,22.41982035,36.80025858,25.45821131,3.403359952,21.67969603,95.49572195,24.73492405,3.429062513,52.72242597,46.14002064,8.972400599,2.70124834,25.72419783,3.302580089
OTU_273967,74.17869999,42.91892493,46.14002064,59.2652654,51.76749244,51.76749244,36.12810227,68.05255885,57.09426903,55.77974881,48.39121526,52.72242597,103.1288812,63.93079511,93.97796301,35.4678981,50.74991678,33.28051,13.84039447,45.35720104,59.2652654,60.80876317,42.54693976,35.4678981,52.24281835,62.35054962,55.77974881,55.77974881,72.80717171,60.80876317,43.29408765,107.508126,74.17869999,51.76749244,70.79368398,85.11635316,63.93079511,48.39121526,52.72242597,19.57234257,21.67969603,45.35720104,3.857735491,3.429062513,8.972400599,3.321977771,1.815617261,129.1197934,42.54693976,3.302580089
OTU_181683,41.13298513,114.0304872,155.99882,74.17869999,82.04388397,103.1288812,34.84966968,20.70460596,60.80876317,50.74991678,72.80717171,92.48407655,46.14002064,40.69700526,85.11635316,92.48407655,79.59194432,42.54693976,42.54693976,46.14002064,64.66924416,35.15746259,91.17543267,35.4678981,40.26553679,50.74991678,38.80015637,40.69700526,40.26553679,36.12810227,41.13298513,46.14002064,42.54693976,46.14002064,30.20531038,23.38066619,95.49572195,76.62942216,35.15746259,52.24281835,45.35720104,21.67969603,95.49572195,52.72242597,241.5517744,18.11835489,241.5517744,197.365802,46.14002064,17.52363619
OTU_194662,39.85366386,85.11635316,82.04388397,59.2652654,50.74991678,70.79368398,50.74991678,19.57234257,85.11635316,89.88510795,60.03213511,79.59194432,12.05808427,39.44590186,42.91892493,42.91892493,76.62942216,79.59194432,50.74991678,26.72711635,33.03390343,31.71722203,52.72242597,76.62942216,22.14579753,57.09426903,39.44590186,23.38066619,26.35752407,42.54693976,52.72242597,85.11635316,30.00307569,70.79368398,52.72242597,51.25622778,65.41609149,82.04388397,76.62942216,3.403359952,3.741327691,3.586268059,24.73492405,3.429062513,1.815617261,3.321977771,8.972400599,2.70124834,57.09426903,31.05636888
OTU_175227,17.97219297,164.8537874,65.41609149,34.84966968,25.00043423,1.539548455,25.22832406,14.42770135,52.72242597,64.66924416,57.09426903,1.213822213,41.55282929,0,50.74991678,103.1288812,1.16021844,8.435394911,51.76749244,0,72.80717171,11.10778841,143.184928,41.13298513,1.831651691,8.396099848,41.97685708,59.2652654,31.97628175,34.05631127,79.59194432,92.48407655,50.74991678,86.71484203,103.1288812,39.12173,56.43324823,65.41609149,124.1110535,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,8.972400599,3.321977771,23.38066619,28.31937733,85.11635316,3.302580089
OTU_189585,76.62942216,40.26553679,36.12810227,79.59194432,79.59194432,65.41609149,40.26553679,68.05255885,82.04388397,57.09426903,135.5288986,110.2719218,39.85366386,135.5288986,51.76749244,76.62942216,73.48977929,63.93079511,14.69695914,51.25622778,20.60074688,11.10778841,46.14002064,57.09426903,26.35752407,25.22832406,12.70510795,25.45821131,41.55282929,14.00512438,24.04864453,74.17869999,41.97685708,59.2652654,42.91892493,70.79368398,6.19004779,5.512445052,56.43324823,34.05631127,3.741327691,3.586268059,24.73492405,19.57234257,1.815617261,3.321977771,1.815617261,2.70124834,31.97628175,31.05636888
OTU_334697,0,4.433546069,3.835452589,4.13083904,3.239869586,2.980728142,2.726728777,4.433546069,2.675942117,4.868904199,3.341462904,3.981400187,3.857735491,3.321977771,0.270467942,2.395734501,1.16021844,2.31683706,1.847777434,0,0,6.813446,5.166966323,6.059109138,4.285365573,0,2.811258097,2.884224942,3.741327691,5.762853446,2.969643008,5.739104293,3.341462904,4.933826646,1.815617261,5.291705739,5.166966323,211.8125858,3.239869586,19.57234257,21.67969603,3.586268059,24.73492405,36.80025858,8.972400599,3.321977771,8.972400599,2.70124834,5.235275861,17.52363619
OTU_192598,107.508126,10.04233967,6.059109138,85.11635316,33.28051,42.54693976,41.13298513,107.508126,30.20531038,74.17869999,16.36635835,41.13298513,34.84966968,45.35720104,65.41609149,5.060945605,26.72711635,50.74991678,31.71722203,103.1288812,20.07828903,57.09426903,7.158679618,70.79368398,60.80876317,86.71484203,83.56616605,57.09426903,82.04388397,89.88510795,59.2652654,86.71484203,89.88510795,110.2719218,60.80876317,99.23967065,14.69695914,16.18412367,44.31390434,3.403359952,3.741327691,21.67969603,24.73492405,3.429062513,59.2652654,46.14002064,44.31390434,2.70124834,42.54693976,17.52363619
OTU_271822,32.51209662,70.79368398,70.79368398,33.03390343,17.97219297,35.4678981,30.00307569,19.57234257,43.29408765,25.72419783,37.78732013,59.2652654,55.77974881,42.54693976,41.97685708,15.589949,63.93079511,34.84966968,19.72982546,43.29408765,60.80876317,41.97685708,51.25622778,45.35720104,44.31390434,51.76749244,48.39121526,45.35720104,35.4678981,43.29408765,56.43324823,33.28051,32.7890709,31.71722203,42.91892493,24.73492405,26.72711635,51.76749244,32.23739275,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,12.28006698,3.321977771,8.972400599,2.70124834,45.35720104,17.52363619
OTU_3392847,25.00043423,15.67553486,32.23739275,44.31390434,24.04864453,50.74991678,19.98386835,129.1197934,23.38066619,70.79368398,22.41982035,9.158205802,31.05636888,48.39121526,20.1702513,31.97628175,59.2652654,19.41605606,17.08568457,38.80015637,19.57234257,39.44590186,34.84966968,52.24281835,11.91387906,13.1819196,48.39121526,32.7890709,43.29408765,12.70510795,56.43324823,26.72711635,46.14002064,45.35720104,9.918366021,22.41982035,25.72419783,23.38066619,22.41982035,204.4622575,283.0814599,124.1110535,224.7501418,145.8965177,93.97796301,135.5288986,59.2652654,28.31937733,20.26261479,107.508126
OTU_261365,30.20531038,63.93079511,40.26553679,22.90331697,39.44590186,46.14002064,25.99285832,7.526061374,33.03390343,39.44590186,15.0958134,70.79368398,76.62942216,22.41982035,110.2719218,129.1197934,43.29408765,76.62942216,35.15746259,36.80025858,95.49572195,85.11635316,75.39423433,70.79368398,57.09426903,70.79368398,36.80025858,103.1288812,24.86733848,55.77974881,92.48407655,22.66033366,20.60074688,26.72711635,26.35752407,16.87541371,21.00707974,35.4678981,79.59194432,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,12.1344366,21.49598838,3.302580089
OTU_3697034,1.313064811,0,0,2.590348178,2.31683706,0,0,0,2.675942117,3.341462904,2.590348178,3.489038205,2.356053939,0,0.270467942,0,0,0,1.847777434,0,0,0.968727197,2.080805232,0,1.831651691,0.90012404,0,1.313064811,0,0,0,2.160101286,0,1.979513301,0,2.080805232,0,0,3.788158859,3.403359952,145.8965177,21.67969603,3.857735491,3.429062513,1.815617261,3.321977771,23.38066619,2.70124834,0,3.302580089
OTU_318503,51.76749244,41.13298513,30.20531038,21.49598838,26.35752407,16.66758753,42.54693976,36.12810227,33.03390343,43.29408765,41.97685708,10.04233967,39.85366386,41.97685708,26.35752407,39.85366386,25.00043423,39.44590186,59.2652654,79.59194432,45.74697224,38.80015637,35.4678981,22.14579753,35.4678981,39.44590186,74.17869999,43.29408765,24.86733848,52.24281835,76.62942216,36.12810227,25.99285832,63.93079511,37.78732013,32.23739275,32.7890709,22.41982035,41.55282929,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,65.41609149,3.321977771,1.815617261,2.70124834,34.84966968,3.302580089
OTU_188973,55.77974881,79.59194432,41.97685708,86.71484203,60.80876317,41.13298513,21.00707974,57.09426903,65.41609149,41.97685708,31.05636888,41.13298513,20.07828903,93.97796301,31.97628175,124.1110535,40.26553679,41.55282929,55.77974881,54.22993619,45.74697224,46.14002064,30.00307569,95.49572195,46.14002064,14.69695914,79.59194432,36.80025858,22.41982035,38.80015637,86.71484203,42.54693976,76.62942216,38.80015637,31.71722203,26.72711635,46.14002064,48.39121526,73.48977929,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,8.972400599,3.321977771,13.93329619,2.70124834,63.93079511,17.52363619
OTU_195189,8.396099848,92.48407655,129.1197934,17.08568457,10.59548393,10.00994683,70.79368398,72.80717171,9.77516368,22.90331697,8.363759217,103.1288812,41.55282929,10.48756623,45.74697224,2.395734501,8.189037871,38.80015637,107.508126,8.158477871,19.57234257,135.5288986,26.35752407,12.1344366,33.28051,62.35054962,89.88510795,9.206205038,8.128019505,107.508126,30.00307569,30.20531038,41.13298513,41.97685708,12.05808427,10.00994683,9.158205802,95.49572195,24.73492405,3.403359952,3.741327691,3.586268059,52.24281835,3.429062513,34.05631127,18.11835489,31.71722203,2.70124834,11.04899651,3.302580089
OTU_263546,33.28051,14.00512438,7.158679618,211.8125858,43.29408765,155.99882,21.87498091,45.74697224,11.44906511,12.28006698,43.29408765,8.568285553,25.22832406,5.315615494,8.972400599,10.43571399,19.57234257,20.26261479,5.136247017,35.15746259,32.23739275,7.940654138,2.080805232,8.07492033,155.99882,76.62942216,185.0251354,20.70460596,93.97796301,80.80872859,13.93329619,9.326914476,21.77712918,4.933826646,7.489734531,20.37967753,148.6591024,441.2814328,59.2652654,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,18.11835489,1.815617261,2.70124834,11.04899651,17.52363619
OTU_219154,2.884224942,1.453620156,2.4123325,0,1.213822213,3.549826051,0,0,0.156361268,3.341462904,0,4.92315638,0,0,0.270467942,2.395734501,0,2.31683706,2.980728142,2.130010781,0,3.788158859,0,0,6.003805778,0,2.811258097,1.313064811,0,0,4.245851558,2.160101286,0,0,1.815617261,2.080805232,0,0,0.168656074,204.4622575,315.829843,224.7501418,211.8125858,88.28590531,304.060219,304.060219,420.9825228,328.0535544,1.628486051,283.0814599
OTU_262272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675942117,0,0,0,0.968727197,0,0,0.156361268,0,0,0,3.403359952,132.2858285,21.67969603,95.49572195,36.80025858,1.815617261,3.321977771,1.815617261,2.70124834,0.493123324,3.302580089
OTU_228140,39.85366386,10.6515844,22.90331697,31.71722203,19.80969418,25.72419783,16.27500071,135.5288986,19.98386835,86.71484203,21.31376877,74.17869999,35.4678981,32.7890709,35.4678981,30.20531038,73.48977929,43.29408765,21.00707974,54.22993619,20.60074688,35.15746259,31.71722203,129.1197934,73.48977929,65.41609149,60.80876317,89.88510795,85.91192273,65.41609149,63.93079511,51.25622778,57.09426903,124.1110535,32.51209662,36.80025858,24.04864453,30.40886427,70.79368398,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,24.86733848,17.52363619
OTU_324013,46.14002064,10.04233967,26.72711635,63.93079511,9.087341643,20.70460596,16.27500071,22.41982035,19.98386835,18.26564284,19.28272901,7.940654138,79.59194432,25.45821131,60.80876317,41.55282929,4.815148932,46.14002064,45.35720104,20.37967753,12.21123538,19.28272901,10.20545835,12.1344366,16.87541371,12.05808427,13.93329619,12.70510795,30.20531038,5.291705739,18.26564284,70.79368398,11.44906511,99.23967065,45.35720104,30.00307569,14.4951196,21.67969603,21.67969603,441.2814328,578.032735,529.1852685,304.060219,441.2814328,15.5048024,185.0251354,80.80872859,185.0251354,8.022130043,179.4121319
OTU_170950,31.71722203,50.74991678,124.1110535,26.72711635,16.36635835,31.71722203,55.77974881,15.0958134,26.72711635,19.28272901,32.51209662,4.92315638,5.315615494,5.945175091,9.424906439,5.71543854,30.40886427,40.26553679,25.22832406,16.18412367,37.78732013,25.00043423,17.97219297,16.18412367,19.28272901,31.71722203,19.15027266,12.70510795,24.86733848,23.14081175,31.05636888,51.25622778,55.77974881,42.91892493,85.11635316,52.72242597,51.76749244,89.88510795,37.78732013,3.403359952,3.741327691,3.586268059,3.857735491,19.57234257,1.815617261,3.321977771,1.815617261,2.70124834,40.26553679,3.302580089
OTU_182764,14.69695914,10.6515844,9.947967394,3.489038205,22.14579753,6.032121404,19.98386835,6.100231081,5.437623589,5.71543854,6.840269891,2.884224942,0,4.029254151,16.51632542,19.80969418,3.857735491,17.08568457,43.29408765,39.44590186,31.05636888,12.1344366,8.498239781,3.549826051,12.52601239,9.087341643,6.407701789,10.20545835,4.928489112,3.981400187,2.969643008,6.407701789,33.28051,5.593476041,11.17099157,20.37967753,10.00994683,16.18412367,2.080805232,529.1852685,241.5517744,401.6152498,441.2814328,401.6152498,79.59194432,401.6152498,262.5581823,73.48977929,38.80015637,365.3746115
OTU_174824,57.09426903,6.37719816,0,40.69700526,36.80025858,22.41982035,76.62942216,41.13298513,14.42770135,46.14002064,9.290608959,95.49572195,14.62975193,12.9414755,12.05808427,21.77712918,15.67553486,7.562543656,79.59194432,73.48977929,16.51632542,63.93079511,4.503538284,50.74991678,9.594641342,32.51209662,17.08568457,17.08568457,39.12173,5.593476041,0,0,9.326914476,0,0,60.80876317,18.70299358,17.52363619,21.00707974,3.403359952,75.39423433,21.67969603,3.857735491,164.8537874,8.972400599,3.321977771,1.815617261,2.70124834,7.417515966,51.76749244
