lipid_metab_node,RNAseq_node,Shortest_path_length,number_of_shortest_paths
lipid327,ENSMUSG00000062981,9,144
lipid327,ENSMUSG00000063077,8,8
lipid327,ENSMUSG00000063382,10,80
lipid327,ENSMUSG00000064294,8,8
lipid327,ENSMUSG00000064337,8,16
lipid327,ENSMUSG00000064339,8,8
lipid327,ENSMUSG00000064345,9,136
lipid327,ENSMUSG00000064367,8,8
lipid327,ENSMUSG00000066406,9,8
lipid327,ENSMUSG00000068220,4,50
lipid327,ENSMUSG00000069892,8,8
lipid327,ENSMUSG00000070594,8,16
lipid327,ENSMUSG00000072294,9,8
lipid327,ENSMUSG00000074422,8,8
lipid327,ENSMUSG00000078427,9,136
lipid327,ENSMUSG00000080542,9,88
lipid327,ENSMUSG00000090836,9,72
lipid328,ENSMUSG00000000056,6,3
lipid328,ENSMUSG00000002028,7,27
lipid328,ENSMUSG00000003039,7,15
lipid328,ENSMUSG00000003813,7,3
lipid328,ENSMUSG00000004207,7,2
lipid328,ENSMUSG00000006005,6,3
lipid328,ENSMUSG00000011960,7,3
lipid328,ENSMUSG00000015759,7,9
lipid328,ENSMUSG00000016756,6,3
lipid328,ENSMUSG00000020154,7,3
lipid328,ENSMUSG00000020224,6,3
lipid328,ENSMUSG00000020250,7,27
lipid328,ENSMUSG00000020608,7,84
lipid328,ENSMUSG00000020609,6,3
lipid328,ENSMUSG00000020709,7,36
lipid328,ENSMUSG00000020721,6,3
lipid328,ENSMUSG00000020863,6,3
lipid328,ENSMUSG00000021039,5,3
lipid328,ENSMUSG00000021149,7,39
lipid328,ENSMUSG00000021243,7,3
lipid328,ENSMUSG00000021408,8,159
lipid328,ENSMUSG00000021413,7,30
lipid328,ENSMUSG00000021549,7,30
lipid328,ENSMUSG00000022141,7,24
lipid328,ENSMUSG00000022205,8,270
lipid328,ENSMUSG00000022383,6,6
lipid328,ENSMUSG00000022387,7,6
lipid328,ENSMUSG00000022521,7,6
lipid328,ENSMUSG00000022911,6,3
lipid328,ENSMUSG00000023852,6,6
lipid328,ENSMUSG00000024083,7,12
lipid328,ENSMUSG00000024096,5,1
lipid328,ENSMUSG00000024122,7,3
lipid328,ENSMUSG00000024188,7,27
lipid328,ENSMUSG00000024384,7,3
lipid328,ENSMUSG00000024498,6,3
lipid328,ENSMUSG00000024526,7,1
lipid328,ENSMUSG00000024921,7,3
lipid328,ENSMUSG00000024975,7,6
lipid328,ENSMUSG00000025194,7,12
lipid328,ENSMUSG00000025364,7,9
lipid328,ENSMUSG00000025809,6,3
lipid328,ENSMUSG00000025860,7,15
lipid328,ENSMUSG00000026234,6,3
lipid328,ENSMUSG00000026353,6,3
lipid328,ENSMUSG00000026398,7,33
lipid328,ENSMUSG00000026464,7,48
lipid328,ENSMUSG00000026579,6,3
lipid328,ENSMUSG00000026740,7,9
lipid328,ENSMUSG00000026743,8,243
lipid328,ENSMUSG00000026991,7,15
lipid328,ENSMUSG00000027677,7,12
lipid328,ENSMUSG00000027680,6,6
lipid328,ENSMUSG00000027708,8,87
lipid328,ENSMUSG00000027884,7,33
lipid328,ENSMUSG00000028029,7,48
lipid328,ENSMUSG00000028053,6,3
lipid328,ENSMUSG00000028180,7,45
lipid328,ENSMUSG00000028559,7,54
lipid328,ENSMUSG00000028797,7,6
lipid328,ENSMUSG00000028869,7,15
lipid328,ENSMUSG00000029623,7,33
lipid328,ENSMUSG00000029634,7,15
lipid328,ENSMUSG00000029836,6,3
lipid328,ENSMUSG00000030059,7,96
lipid328,ENSMUSG00000030122,7,18
lipid328,ENSMUSG00000030216,7,6
lipid328,ENSMUSG00000030451,7,18
lipid328,ENSMUSG00000030557,7,30
lipid328,ENSMUSG00000030738,6,6
lipid328,ENSMUSG00000031060,7,3
lipid328,ENSMUSG00000031357,6,3
lipid328,ENSMUSG00000031902,7,72
lipid328,ENSMUSG00000031954,7,9
lipid328,ENSMUSG00000032384,8,279
lipid328,ENSMUSG00000032407,7,75
lipid328,ENSMUSG00000032525,7,12
lipid328,ENSMUSG00000032727,7,54
lipid328,ENSMUSG00000032763,5,4
lipid328,ENSMUSG00000033228,7,3
lipid328,ENSMUSG00000034163,8,315
lipid328,ENSMUSG00000034243,6,3
lipid328,ENSMUSG00000034252,6,3
lipid328,ENSMUSG00000034610,6,3
lipid328,ENSMUSG00000034620,6,3
lipid328,ENSMUSG00000035284,7,57
lipid328,ENSMUSG00000035349,6,3
lipid328,ENSMUSG00000035469,7,21
lipid328,ENSMUSG00000035762,7,21
lipid328,ENSMUSG00000036180,7,18
lipid328,ENSMUSG00000036940,6,3
lipid328,ENSMUSG00000037110,7,6
lipid328,ENSMUSG00000037234,7,36
lipid328,ENSMUSG00000037416,7,3
lipid328,ENSMUSG00000038446,7,3
lipid328,ENSMUSG00000038664,6,3
lipid328,ENSMUSG00000038708,6,3
lipid328,ENSMUSG00000038774,6,3
lipid328,ENSMUSG00000039704,8,48
lipid328,ENSMUSG00000040459,7,24
lipid328,ENSMUSG00000040549,7,51
lipid328,ENSMUSG00000041360,8,156
lipid328,ENSMUSG00000041997,7,42
lipid328,ENSMUSG00000042605,6,3
lipid328,ENSMUSG00000042814,5,3
lipid328,ENSMUSG00000043279,7,6
lipid328,ENSMUSG00000044252,7,3
lipid328,ENSMUSG00000044519,6,3
lipid328,ENSMUSG00000044573,6,3
lipid328,ENSMUSG00000046111,7,12
lipid328,ENSMUSG00000046230,6,3
lipid328,ENSMUSG00000048000,6,3
lipid328,ENSMUSG00000048118,7,15
lipid328,ENSMUSG00000049091,6,3
lipid328,ENSMUSG00000049606,6,3
lipid328,ENSMUSG00000050697,6,3
lipid328,ENSMUSG00000051285,6,3
lipid328,ENSMUSG00000052337,7,30
lipid328,ENSMUSG00000052428,7,12
lipid328,ENSMUSG00000052539,6,6
lipid328,ENSMUSG00000052595,5,3
lipid328,ENSMUSG00000053453,6,3
lipid328,ENSMUSG00000053510,8,231
lipid328,ENSMUSG00000053877,6,6
lipid328,ENSMUSG00000054226,7,12
lipid328,ENSMUSG00000056608,7,18
lipid328,ENSMUSG00000057110,7,21
lipid328,ENSMUSG00000057181,7,3
lipid328,ENSMUSG00000058056,8,213
lipid328,ENSMUSG00000058301,7,21
lipid328,ENSMUSG00000058587,7,45
lipid328,ENSMUSG00000059495,6,3
lipid328,ENSMUSG00000060961,6,3
lipid328,ENSMUSG00000061331,7,51
lipid328,ENSMUSG00000061755,6,3
lipid328,ENSMUSG00000062949,6,3
lipid328,ENSMUSG00000062981,7,54
lipid328,ENSMUSG00000063077,6,3
lipid328,ENSMUSG00000063382,8,30
lipid328,ENSMUSG00000064294,6,3
lipid328,ENSMUSG00000064337,6,6
lipid328,ENSMUSG00000064339,6,3
lipid328,ENSMUSG00000064345,7,51
lipid328,ENSMUSG00000064367,6,3
lipid328,ENSMUSG00000066406,7,3
lipid328,ENSMUSG00000068220,7,1
lipid328,ENSMUSG00000069892,6,3
lipid328,ENSMUSG00000070594,6,6
lipid328,ENSMUSG00000072294,7,3
lipid328,ENSMUSG00000074422,6,3
lipid328,ENSMUSG00000078427,7,51
lipid328,ENSMUSG00000080542,7,33
lipid328,ENSMUSG00000090836,7,27
lipid335,ENSMUSG00000000056,10,7
lipid335,ENSMUSG00000002028,11,63
lipid335,ENSMUSG00000003039,11,35
lipid335,ENSMUSG00000003813,11,7
lipid335,ENSMUSG00000004207,13,15
lipid335,ENSMUSG00000006005,10,7
lipid335,ENSMUSG00000011960,11,7
lipid335,ENSMUSG00000015759,11,21
lipid335,ENSMUSG00000016756,10,7
lipid335,ENSMUSG00000020154,11,7
lipid335,ENSMUSG00000020224,10,7
lipid335,ENSMUSG00000020250,11,63
lipid335,ENSMUSG00000020608,11,196
lipid335,ENSMUSG00000020609,10,7
lipid335,ENSMUSG00000020709,11,84
lipid335,ENSMUSG00000020721,10,7
lipid335,ENSMUSG00000020863,10,7
lipid335,ENSMUSG00000021039,9,7
lipid335,ENSMUSG00000021149,11,91
lipid335,ENSMUSG00000021243,11,7
lipid335,ENSMUSG00000021408,12,371
lipid335,ENSMUSG00000021413,11,70
lipid335,ENSMUSG00000021549,11,70
lipid335,ENSMUSG00000022141,11,56
lipid335,ENSMUSG00000022205,12,630
lipid335,ENSMUSG00000022383,10,14
lipid335,ENSMUSG00000022387,11,14
lipid335,ENSMUSG00000022521,11,14
lipid335,ENSMUSG00000022911,10,7
lipid335,ENSMUSG00000023852,10,14
lipid335,ENSMUSG00000024083,11,28
lipid335,ENSMUSG00000024096,12,153
lipid335,ENSMUSG00000024122,11,7
lipid335,ENSMUSG00000024188,11,63
lipid335,ENSMUSG00000024384,11,7
lipid335,ENSMUSG00000024498,10,7
lipid335,ENSMUSG00000024526,14,552
lipid335,ENSMUSG00000024921,11,7
lipid335,ENSMUSG00000024975,11,14
lipid335,ENSMUSG00000025194,11,28
lipid335,ENSMUSG00000025364,11,21
lipid335,ENSMUSG00000025809,10,7
lipid335,ENSMUSG00000025860,11,35
lipid335,ENSMUSG00000026234,10,7
lipid335,ENSMUSG00000026353,10,7
lipid335,ENSMUSG00000026398,11,77
lipid335,ENSMUSG00000026464,11,112
lipid335,ENSMUSG00000026579,10,7
lipid335,ENSMUSG00000026740,11,21
lipid335,ENSMUSG00000026743,12,567
lipid335,ENSMUSG00000026991,11,35
lipid335,ENSMUSG00000027677,11,28
lipid335,ENSMUSG00000027680,10,14
lipid335,ENSMUSG00000027708,12,203
lipid335,ENSMUSG00000027884,11,77
lipid335,ENSMUSG00000028029,11,112
lipid335,ENSMUSG00000028053,10,7
lipid335,ENSMUSG00000028180,11,105
lipid335,ENSMUSG00000028559,11,126
lipid335,ENSMUSG00000028797,11,14
lipid335,ENSMUSG00000028869,11,35
lipid335,ENSMUSG00000029623,11,77
lipid335,ENSMUSG00000029634,11,35
lipid335,ENSMUSG00000029836,10,7
lipid335,ENSMUSG00000030059,11,224
lipid335,ENSMUSG00000030122,11,42
lipid335,ENSMUSG00000030216,11,14
lipid335,ENSMUSG00000030451,11,42
lipid335,ENSMUSG00000030557,11,70
lipid335,ENSMUSG00000030738,10,14
lipid335,ENSMUSG00000031060,11,7
lipid335,ENSMUSG00000031357,10,7
lipid335,ENSMUSG00000031902,11,168
lipid335,ENSMUSG00000031954,11,21
lipid335,ENSMUSG00000032384,12,651
lipid335,ENSMUSG00000032407,11,175
lipid335,ENSMUSG00000032525,11,28
lipid335,ENSMUSG00000032727,11,126
lipid335,ENSMUSG00000032763,11,46
lipid335,ENSMUSG00000033228,11,7
lipid335,ENSMUSG00000034163,12,735
lipid335,ENSMUSG00000034243,10,7
lipid335,ENSMUSG00000034252,10,7
lipid335,ENSMUSG00000034610,10,7
lipid335,ENSMUSG00000034620,10,7
lipid335,ENSMUSG00000035284,11,133
lipid335,ENSMUSG00000035349,10,7
lipid335,ENSMUSG00000035469,11,49
lipid335,ENSMUSG00000035762,11,49
lipid335,ENSMUSG00000036180,11,42
lipid335,ENSMUSG00000036940,10,7
lipid335,ENSMUSG00000037110,11,14
lipid335,ENSMUSG00000037234,11,84
lipid335,ENSMUSG00000037416,11,7
lipid335,ENSMUSG00000038446,11,7
lipid335,ENSMUSG00000038664,10,7
lipid335,ENSMUSG00000038708,10,7
lipid335,ENSMUSG00000038774,10,7
lipid335,ENSMUSG00000039704,12,112
lipid335,ENSMUSG00000040459,11,56
lipid335,ENSMUSG00000040549,11,119
lipid335,ENSMUSG00000041360,12,364
lipid335,ENSMUSG00000041997,11,98
lipid335,ENSMUSG00000042605,10,7
lipid335,ENSMUSG00000042814,9,7
lipid335,ENSMUSG00000043279,11,14
lipid335,ENSMUSG00000044252,11,7
lipid335,ENSMUSG00000044519,10,7
lipid335,ENSMUSG00000044573,10,7
lipid335,ENSMUSG00000046111,11,28
lipid335,ENSMUSG00000046230,10,7
lipid335,ENSMUSG00000048000,10,7
lipid335,ENSMUSG00000048118,11,35
lipid335,ENSMUSG00000049091,10,7
lipid335,ENSMUSG00000049606,10,7
lipid335,ENSMUSG00000050697,10,7
lipid335,ENSMUSG00000051285,10,7
lipid335,ENSMUSG00000052337,11,70
lipid335,ENSMUSG00000052428,11,28
lipid335,ENSMUSG00000052539,10,14
lipid335,ENSMUSG00000052595,9,7
lipid335,ENSMUSG00000053453,10,7
lipid335,ENSMUSG00000053510,12,539
lipid335,ENSMUSG00000053877,10,14
lipid335,ENSMUSG00000054226,11,28
lipid335,ENSMUSG00000056608,11,42
lipid335,ENSMUSG00000057110,11,49
lipid335,ENSMUSG00000057181,11,7
lipid335,ENSMUSG00000058056,12,497
lipid335,ENSMUSG00000058301,11,49
lipid335,ENSMUSG00000058587,11,105
lipid335,ENSMUSG00000059495,10,7
lipid335,ENSMUSG00000060961,10,7
lipid335,ENSMUSG00000061331,11,119
lipid335,ENSMUSG00000061755,10,7
lipid335,ENSMUSG00000062949,10,7
lipid335,ENSMUSG00000062981,11,126
lipid335,ENSMUSG00000063077,10,7
lipid335,ENSMUSG00000063382,12,70
lipid335,ENSMUSG00000064294,10,7
lipid335,ENSMUSG00000064337,10,14
lipid335,ENSMUSG00000064339,10,7
lipid335,ENSMUSG00000064345,11,119
lipid335,ENSMUSG00000064367,10,7
lipid335,ENSMUSG00000066406,11,7
lipid335,ENSMUSG00000068220,14,643
lipid335,ENSMUSG00000069892,10,7
lipid335,ENSMUSG00000070594,10,14
lipid335,ENSMUSG00000072294,11,7
lipid335,ENSMUSG00000074422,10,7
lipid335,ENSMUSG00000078427,11,119
lipid335,ENSMUSG00000080542,11,77
lipid335,ENSMUSG00000090836,11,63
lipid342,ENSMUSG00000000056,4,1
lipid342,ENSMUSG00000002028,5,9
lipid342,ENSMUSG00000003039,5,5
lipid342,ENSMUSG00000003813,5,1
lipid342,ENSMUSG00000004207,7,2
lipid342,ENSMUSG00000006005,4,1
lipid342,ENSMUSG00000011960,5,1
lipid342,ENSMUSG00000015759,5,3
lipid342,ENSMUSG00000016756,4,1
lipid342,ENSMUSG00000020154,5,1
lipid342,ENSMUSG00000020224,4,1
lipid342,ENSMUSG00000020250,5,9
lipid342,ENSMUSG00000020608,5,28
lipid342,ENSMUSG00000020609,4,1
lipid342,ENSMUSG00000020709,5,12
lipid342,ENSMUSG00000020721,4,1
lipid342,ENSMUSG00000020863,4,1
lipid342,ENSMUSG00000021039,3,1
lipid342,ENSMUSG00000021149,5,13
lipid342,ENSMUSG00000021243,5,1
lipid342,ENSMUSG00000021408,6,53
lipid342,ENSMUSG00000021413,5,10
lipid342,ENSMUSG00000021549,5,10
lipid342,ENSMUSG00000022141,5,8
lipid342,ENSMUSG00000022205,6,90
lipid342,ENSMUSG00000022383,4,2
lipid342,ENSMUSG00000022387,5,2
lipid342,ENSMUSG00000022521,5,2
lipid342,ENSMUSG00000022911,4,1
lipid342,ENSMUSG00000023852,4,2
lipid342,ENSMUSG00000024083,5,4
lipid342,ENSMUSG00000024096,6,20
lipid342,ENSMUSG00000024122,5,1
lipid342,ENSMUSG00000024188,5,9
lipid342,ENSMUSG00000024384,5,1
lipid342,ENSMUSG00000024498,4,1
lipid342,ENSMUSG00000024526,8,71
lipid342,ENSMUSG00000024921,5,1
lipid342,ENSMUSG00000024975,5,2
lipid342,ENSMUSG00000025194,5,4
lipid342,ENSMUSG00000025364,5,3
lipid342,ENSMUSG00000025809,4,1
lipid342,ENSMUSG00000025860,5,5
lipid342,ENSMUSG00000026234,4,1
lipid342,ENSMUSG00000026353,4,1
lipid342,ENSMUSG00000026398,5,11
lipid342,ENSMUSG00000026464,5,16
lipid342,ENSMUSG00000026579,4,1
lipid342,ENSMUSG00000026740,5,3
lipid342,ENSMUSG00000026743,6,81
lipid342,ENSMUSG00000026991,5,5
lipid342,ENSMUSG00000027677,5,4
lipid342,ENSMUSG00000027680,4,2
lipid342,ENSMUSG00000027708,6,29
lipid342,ENSMUSG00000027884,5,11
lipid342,ENSMUSG00000028029,5,16
lipid342,ENSMUSG00000028053,4,1
lipid342,ENSMUSG00000028180,5,15
lipid342,ENSMUSG00000028559,5,18
lipid342,ENSMUSG00000028797,5,2
lipid342,ENSMUSG00000028869,5,5
lipid342,ENSMUSG00000029623,5,11
lipid342,ENSMUSG00000029634,5,5
lipid342,ENSMUSG00000029836,4,1
lipid342,ENSMUSG00000030059,5,32
lipid342,ENSMUSG00000030122,5,6
lipid342,ENSMUSG00000030216,5,2
lipid342,ENSMUSG00000030451,5,6
lipid342,ENSMUSG00000030557,5,10
lipid342,ENSMUSG00000030738,4,2
lipid342,ENSMUSG00000031060,5,1
lipid342,ENSMUSG00000031357,4,1
lipid342,ENSMUSG00000031902,5,24
lipid342,ENSMUSG00000031954,5,3
lipid342,ENSMUSG00000032384,6,93
lipid342,ENSMUSG00000032407,5,25
lipid342,ENSMUSG00000032525,5,4
lipid342,ENSMUSG00000032727,5,18
lipid342,ENSMUSG00000032763,5,6
lipid342,ENSMUSG00000033228,5,1
lipid342,ENSMUSG00000034163,6,105
lipid342,ENSMUSG00000034243,4,1
lipid342,ENSMUSG00000034252,4,1
lipid342,ENSMUSG00000034610,4,1
lipid342,ENSMUSG00000034620,4,1
lipid342,ENSMUSG00000035284,5,19
lipid342,ENSMUSG00000035349,4,1
lipid342,ENSMUSG00000035469,5,7
lipid342,ENSMUSG00000035762,5,7
lipid342,ENSMUSG00000036180,5,6
lipid342,ENSMUSG00000036940,4,1
lipid342,ENSMUSG00000037110,5,2
lipid342,ENSMUSG00000037234,5,12
lipid342,ENSMUSG00000037416,5,1
lipid342,ENSMUSG00000038446,5,1
lipid342,ENSMUSG00000038664,4,1
lipid342,ENSMUSG00000038708,4,1
lipid342,ENSMUSG00000038774,4,1
lipid342,ENSMUSG00000039704,6,16
lipid342,ENSMUSG00000040459,5,8
lipid342,ENSMUSG00000040549,5,17
lipid342,ENSMUSG00000041360,6,52
lipid342,ENSMUSG00000041997,5,14
lipid342,ENSMUSG00000042605,4,1
lipid342,ENSMUSG00000042814,3,1
lipid342,ENSMUSG00000043279,5,2
lipid342,ENSMUSG00000044252,5,1
lipid342,ENSMUSG00000044519,4,1
lipid342,ENSMUSG00000044573,4,1
lipid342,ENSMUSG00000046111,5,4
lipid342,ENSMUSG00000046230,4,1
lipid342,ENSMUSG00000048000,4,1
lipid342,ENSMUSG00000048118,5,5
lipid342,ENSMUSG00000049091,4,1
lipid342,ENSMUSG00000049606,4,1
lipid342,ENSMUSG00000050697,4,1
lipid342,ENSMUSG00000051285,4,1
lipid342,ENSMUSG00000052337,5,10
lipid342,ENSMUSG00000052428,5,4
lipid342,ENSMUSG00000052539,4,2
lipid342,ENSMUSG00000052595,3,1
lipid342,ENSMUSG00000053453,4,1
lipid342,ENSMUSG00000053510,6,77
lipid342,ENSMUSG00000053877,4,2
lipid342,ENSMUSG00000054226,5,4
lipid342,ENSMUSG00000056608,5,6
lipid342,ENSMUSG00000057110,5,7
lipid342,ENSMUSG00000057181,5,1
lipid342,ENSMUSG00000058056,6,71
lipid342,ENSMUSG00000058301,5,7
lipid342,ENSMUSG00000058587,5,15
lipid342,ENSMUSG00000059495,4,1
lipid342,ENSMUSG00000060961,4,1
lipid342,ENSMUSG00000061331,5,17
lipid342,ENSMUSG00000061755,4,1
lipid342,ENSMUSG00000062949,4,1
lipid342,ENSMUSG00000062981,5,18
lipid342,ENSMUSG00000063077,4,1
lipid342,ENSMUSG00000063382,6,10
lipid342,ENSMUSG00000064294,4,1
lipid342,ENSMUSG00000064337,4,2
lipid342,ENSMUSG00000064339,4,1
lipid342,ENSMUSG00000064345,5,17
lipid342,ENSMUSG00000064367,4,1
lipid342,ENSMUSG00000066406,5,1
lipid342,ENSMUSG00000068220,8,83
lipid342,ENSMUSG00000069892,4,1
lipid342,ENSMUSG00000070594,4,2
lipid342,ENSMUSG00000072294,5,1
lipid342,ENSMUSG00000074422,4,1
lipid342,ENSMUSG00000078427,5,17
lipid342,ENSMUSG00000080542,5,11
lipid342,ENSMUSG00000090836,5,9
lipid345,ENSMUSG00000000056,5,1
lipid345,ENSMUSG00000002028,6,9
lipid345,ENSMUSG00000003039,6,5
lipid345,ENSMUSG00000003813,6,1
lipid345,ENSMUSG00000004207,8,3
lipid345,ENSMUSG00000006005,5,1
lipid345,ENSMUSG00000011960,6,1
lipid345,ENSMUSG00000015759,6,3
lipid345,ENSMUSG00000016756,5,1
lipid345,ENSMUSG00000020154,6,1
lipid345,ENSMUSG00000020224,5,1
lipid345,ENSMUSG00000020250,6,9
lipid345,ENSMUSG00000020608,6,28
lipid345,ENSMUSG00000020609,5,1
lipid345,ENSMUSG00000020709,6,12
lipid345,ENSMUSG00000020721,5,1
lipid345,ENSMUSG00000020863,5,1
lipid345,ENSMUSG00000021039,4,1
lipid345,ENSMUSG00000021149,6,13
lipid345,ENSMUSG00000021243,6,1
lipid345,ENSMUSG00000021408,7,53
lipid345,ENSMUSG00000021413,6,10
lipid345,ENSMUSG00000021549,6,10
lipid345,ENSMUSG00000022141,6,8
lipid345,ENSMUSG00000022205,7,90
lipid345,ENSMUSG00000022383,5,2
lipid345,ENSMUSG00000022387,6,2
lipid345,ENSMUSG00000022521,6,2
lipid345,ENSMUSG00000022911,5,1
lipid345,ENSMUSG00000023852,5,2
lipid345,ENSMUSG00000024083,6,4
lipid345,ENSMUSG00000024096,7,33
lipid345,ENSMUSG00000024122,6,1
lipid345,ENSMUSG00000024188,6,9
lipid345,ENSMUSG00000024384,6,1
lipid345,ENSMUSG00000024498,5,1
lipid345,ENSMUSG00000024526,9,126
lipid345,ENSMUSG00000024921,6,1
lipid345,ENSMUSG00000024975,6,2
lipid345,ENSMUSG00000025194,6,4
lipid345,ENSMUSG00000025364,6,3
lipid345,ENSMUSG00000025809,5,1
lipid345,ENSMUSG00000025860,6,5
lipid345,ENSMUSG00000026234,5,1
lipid345,ENSMUSG00000026353,5,1
lipid345,ENSMUSG00000026398,6,11
lipid345,ENSMUSG00000026464,6,16
lipid345,ENSMUSG00000026579,5,1
lipid345,ENSMUSG00000026740,6,3
lipid345,ENSMUSG00000026743,7,81
lipid345,ENSMUSG00000026991,6,5
lipid345,ENSMUSG00000027677,6,4
lipid345,ENSMUSG00000027680,5,2
lipid345,ENSMUSG00000027708,7,29
lipid345,ENSMUSG00000027884,6,11
lipid345,ENSMUSG00000028029,6,16
lipid345,ENSMUSG00000028053,5,1
lipid345,ENSMUSG00000028180,6,15
lipid345,ENSMUSG00000028559,6,18
lipid345,ENSMUSG00000028797,6,2
lipid345,ENSMUSG00000028869,6,5
lipid345,ENSMUSG00000029623,6,11
lipid345,ENSMUSG00000029634,6,5
lipid345,ENSMUSG00000029836,5,1
lipid345,ENSMUSG00000030059,6,32
lipid345,ENSMUSG00000030122,6,6
lipid345,ENSMUSG00000030216,6,2
lipid345,ENSMUSG00000030451,6,6
lipid345,ENSMUSG00000030557,6,10
lipid345,ENSMUSG00000030738,5,2
lipid345,ENSMUSG00000031060,6,1
lipid345,ENSMUSG00000031357,5,1
lipid345,ENSMUSG00000031902,6,24
lipid345,ENSMUSG00000031954,6,3
lipid345,ENSMUSG00000032384,7,93
lipid345,ENSMUSG00000032407,6,25
lipid345,ENSMUSG00000032525,6,4
lipid345,ENSMUSG00000032727,6,18
lipid345,ENSMUSG00000032763,6,10
lipid345,ENSMUSG00000033228,6,1
lipid345,ENSMUSG00000034163,7,105
lipid345,ENSMUSG00000034243,5,1
lipid345,ENSMUSG00000034252,5,1
lipid345,ENSMUSG00000034610,5,1
lipid345,ENSMUSG00000034620,5,1
lipid345,ENSMUSG00000035284,6,19
lipid345,ENSMUSG00000035349,5,1
lipid345,ENSMUSG00000035469,6,7
lipid345,ENSMUSG00000035762,6,7
lipid345,ENSMUSG00000036180,6,6
lipid345,ENSMUSG00000036940,5,1
lipid345,ENSMUSG00000037110,6,2
lipid345,ENSMUSG00000037234,6,12
lipid345,ENSMUSG00000037416,6,1
lipid345,ENSMUSG00000038446,6,1
lipid345,ENSMUSG00000038664,5,1
lipid345,ENSMUSG00000038708,5,1
lipid345,ENSMUSG00000038774,5,1
lipid345,ENSMUSG00000039704,7,16
lipid345,ENSMUSG00000040459,6,8
lipid345,ENSMUSG00000040549,6,17
lipid345,ENSMUSG00000041360,7,52
lipid345,ENSMUSG00000041997,6,14
lipid345,ENSMUSG00000042605,5,1
lipid345,ENSMUSG00000042814,4,1
lipid345,ENSMUSG00000043279,6,2
lipid345,ENSMUSG00000044252,6,1
lipid345,ENSMUSG00000044519,5,1
lipid345,ENSMUSG00000044573,5,1
lipid345,ENSMUSG00000046111,6,4
lipid345,ENSMUSG00000046230,5,1
lipid345,ENSMUSG00000048000,5,1
lipid345,ENSMUSG00000048118,6,5
lipid345,ENSMUSG00000049091,5,1
lipid345,ENSMUSG00000049606,5,1
lipid345,ENSMUSG00000050697,5,1
lipid345,ENSMUSG00000051285,5,1
lipid345,ENSMUSG00000052337,6,10
lipid345,ENSMUSG00000052428,6,4
lipid345,ENSMUSG00000052539,5,2
lipid345,ENSMUSG00000052595,4,1
lipid345,ENSMUSG00000053453,5,1
lipid345,ENSMUSG00000053510,7,77
lipid345,ENSMUSG00000053877,5,2
lipid345,ENSMUSG00000054226,6,4
lipid345,ENSMUSG00000056608,6,6
lipid345,ENSMUSG00000057110,6,7
lipid345,ENSMUSG00000057181,6,1
lipid345,ENSMUSG00000058056,7,71
lipid345,ENSMUSG00000058301,6,7
lipid345,ENSMUSG00000058587,6,15
lipid345,ENSMUSG00000059495,5,1
lipid345,ENSMUSG00000060961,5,1
lipid345,ENSMUSG00000061331,6,17
lipid345,ENSMUSG00000061755,5,1
lipid345,ENSMUSG00000062949,5,1
lipid345,ENSMUSG00000062981,6,18
lipid345,ENSMUSG00000063077,5,1
lipid345,ENSMUSG00000063382,7,10
lipid345,ENSMUSG00000064294,5,1
lipid345,ENSMUSG00000064337,5,2
lipid345,ENSMUSG00000064339,5,1
lipid345,ENSMUSG00000064345,6,17
lipid345,ENSMUSG00000064367,5,1
lipid345,ENSMUSG00000066406,6,1
lipid345,ENSMUSG00000068220,9,145
lipid345,ENSMUSG00000069892,5,1
lipid345,ENSMUSG00000070594,5,2
lipid345,ENSMUSG00000072294,6,1
lipid345,ENSMUSG00000074422,5,1
lipid345,ENSMUSG00000078427,6,17
lipid345,ENSMUSG00000080542,6,11
lipid345,ENSMUSG00000090836,6,9
lipid348,ENSMUSG00000000056,5,4
lipid348,ENSMUSG00000002028,6,36
lipid348,ENSMUSG00000003039,6,20
lipid348,ENSMUSG00000003813,6,4
lipid348,ENSMUSG00000004207,7,1
lipid348,ENSMUSG00000006005,5,4
lipid348,ENSMUSG00000011960,6,4
lipid348,ENSMUSG00000015759,6,12
lipid348,ENSMUSG00000016756,5,4
lipid348,ENSMUSG00000020154,6,4
lipid348,ENSMUSG00000020224,5,4
lipid348,ENSMUSG00000020250,6,36
lipid348,ENSMUSG00000020608,6,112
lipid348,ENSMUSG00000020609,5,4
lipid348,ENSMUSG00000020709,6,48
lipid348,ENSMUSG00000020721,5,4
lipid348,ENSMUSG00000020863,5,4
lipid348,ENSMUSG00000021039,4,4
lipid348,ENSMUSG00000021149,6,52
lipid348,ENSMUSG00000021243,6,4
lipid348,ENSMUSG00000021408,7,212
lipid348,ENSMUSG00000021413,6,40
lipid348,ENSMUSG00000021549,6,40
lipid348,ENSMUSG00000022141,6,32
lipid348,ENSMUSG00000022205,7,360
lipid348,ENSMUSG00000022383,5,8
lipid348,ENSMUSG00000022387,6,8
lipid348,ENSMUSG00000022521,6,8
lipid348,ENSMUSG00000022911,5,4
lipid348,ENSMUSG00000023852,5,8
lipid348,ENSMUSG00000024083,6,16
lipid348,ENSMUSG00000024096,6,13
lipid348,ENSMUSG00000024122,6,4
lipid348,ENSMUSG00000024188,6,36
lipid348,ENSMUSG00000024384,6,4
