ID,RD_509,RD_510,RD_511,RD_512,RD_513,RD_514,RD_515,RD_516,WDO_517,WDO_518,WDO_519,WDO_520,WDO_521,WDO_522,WDO_523,WDO_524,WDE_525,WDE_526,WDE_527,WDE_528,WDE_529,WDE_530,WDE_531,WDE_532,WDD_533,WDD_534,WDD_535,WDD_536,WDD_537,WDD_538,WDD_539,WDD_540
ENSMUSG00000020224,11.17976179,15.39967254,13.29232183,14.11062105,14.84713239,15.31179757,11.89754591,8.195189988,44.78557058,38.25763561,56.37889025,51.12512191,47.39539389,47.1206679,49.02224556,54.62809408,60.95035672,57.21260653,20.01269162,44.50517883,12.84276075,15.81547744,12.14558722,18.04327299,14.97473573,14.19860565,26.43029213,22.47452141,17.4198526,22.25176941,15.8857444,13.09317246
ENSMUSG00000024083,26.24893925,26.00730996,24.10683266,22.40436663,24.94849392,21.61847104,26.3622703,25.59387089,80.53353224,63.81672004,81.85691879,91.59689051,93.10749958,133.5955122,89.94273105,71.0662824,88.30826353,85.38097719,28.0215228,48.92188352,24.41447882,24.54946668,21.11131766,28.40091212,23.99715622,38.25763561,33.94901457,20.21340797,27.26307262,30.91512608,31.50907701,20.72279405
ENSMUSG00000002028,15.92797809,21.94934631,17.64341618,17.11559831,17.81746887,18.00357995,11.89754591,21.9189164,61.21614587,45.5803952,65.39623739,73.6733247,65.04623513,72.29832346,65.39623739,57.04874388,62.12846723,67.23203755,19.71285249,50.70174368,18.13010919,21.70341366,19.80375522,21.73381218,21.75215741,34.89833393,30.08080007,17.28537861,26.53978686,23.95838623,17.98097005,18.96056756
ENSMUSG00000074422,6.265207127,8.182182753,6.815538336,5.961933408,8.396579243,9.768396506,5.771836945,4.83137307,19.46551418,14.961468,26.13605754,32.65165406,24.41447882,20.7049776,32.10397607,27.90310513,13.63887986,31.60374678,6.962406532,22.24192643,6.260431597,8.996630546,8.361305711,9.349794257,10.27790171,11.13869858,10.28600594,13.56946748,5.233182539,13.3524877,8.92342631,8.293878833
ENSMUSG00000020154,16.56698793,36.89462596,23.79452028,25.13978519,24.42176803,29.26004735,18.85137749,19.03578395,82.64601014,61.90452375,87.67749972,84.0356188,85.90333228,94.89202874,86.17315551,82.17528349,68.59072158,84.08846689,32.65165406,63.13885228,22.47770013,29.93438926,29.5956493,38.80776039,30.11443659,36.543909,54.12602559,38.5790978,36.80318091,35.17588468,32.47635316,29.83146443
ENSMUSG00000034252,13.95921037,24.84452144,23.13099533,24.09978034,22.28364151,24.71177919,15.68301175,20.08775033,64.81606742,60.1169591,77.95411067,80.04423996,67.22099246,75.00461675,74.60296603,75.68400582,48.21193805,75.2211197,24.83978984,46.06186489,19.70819594,28.8322661,25.22728589,24.85743758,26.61359905,34.89833393,43.56073843,28.36630245,25.35874886,30.12475197,22.39205175,23.07271651
ENSMUSG00000027611,5.472108003,6.904822237,3.861993792,3.811539219,5.038576183,3.384702651,4.49751475,2.522424436,10.51509327,20.25657915,12.61174473,15.06950307,12.55268196,18.03558204,18.82173634,12.31339754,9.642980422,6.691769967,14.01091474,13.03907409,18.79892077,16.78026124,8.710499056,11.29459176,12.05325062,3.27002406,9.548666303,20.73779992,17.4198526,15.93197133,7.76064123,12.68265707
ENSMUSG00000070594,31.55065404,45.82414696,30.88163567,49.56740495,41.56897203,46.92603973,31.91067055,25.59387089,98.55929618,98.29344814,112.9351447,155.943161,102.5852897,140.6137219,143.1152187,160.9736474,115.7137124,113.3791449,43.949373,65.09689725,25.24944282,39.04235383,30.54367963,37.00453226,34.34507946,68.65020258,49.18233362,45.43929522,41.29951856,35.35812915,45.5923082,34.67460593
ENSMUSG00000038774,4.245414736,6.904822237,6.130849037,6.423890597,6.088221089,4.978131979,6.103472693,4.83137307,19.1445924,8.677402512,19.16545825,23.95838623,14.41612125,18.18208295,22.85113269,25.19309552,20.13587156,17.47533439,11.06939227,14.09893698,5.105937015,5.46753874,8.710499056,5.947694309,7.648396443,9.60069795,8.27975512,9.327742228,5.686992401,7.220290628,5.610052132,5.033027606
ENSMUSG00000046111,4.245414736,2.943249081,2.404013271,5.011161534,5.841717985,4.394293896,2.758469561,4.83137307,12.20959952,7.505533383,12.13654525,16.43939769,15.6508111,17.66338592,12.96751424,12.31339754,8.236986132,11.6292237,4.027266444,6.870888639,2.420376998,3.355299434,4.008841423,4.027266444,2.998865455,6.468462932,7.058702711,1.325910636,3.741329732,4.928649183,5.061323205,3.550735928
ENSMUSG00000059495,38.4102886,58.38604685,39.04008984,49.36663855,39.36111892,50.22529429,40.42379844,31.54238519,139.386548,98.29344814,155.8646914,143.7580983,150.0409671,143.2130408,150.4248135,146.5513942,129.4457584,139.4399457,57.59428447,94.10968938,45.81724056,53.8459653,52.40812548,57.25195635,52.92818904,70.03409195,67.68565246,39.3241941,57.96770977,59.59641118,51.40033391,44.4012935
ENSMUSG00000037416,5.472108003,4.359971132,5.612599249,6.982117775,9.140149748,5.846293009,5.115574338,7.081676988,16.41420242,12.13148492,19.92581027,18.79709938,22.62232892,28.11705968,22.85113269,19.13975176,19.62501162,15.9120417,6.809386952,11.16616035,5.279707625,9.545875275,6.153895002,6.584761757,6.283934268,11.13869858,8.715086166,8.05632248,7.247074807,7.011760957,6.128515297,4.535994984
ENSMUSG00000025860,34.6780626,57.85599008,45.26237168,55.31486898,53.22286113,52.10769807,39.14509809,35.43040974,141.5327547,126.6420767,154.8795604,154.2042648,158.8903109,147.1268538,151.6062478,141.1274534,138.1257242,135.4271738,56.98891125,88.42621292,55.01574344,58.37530643,71.09270645,63.08029288,60.04505684,70.03409195,89.91286518,62.2482728,68.11754349,67.82399635,51.98849696,49.08969504
ENSMUSG00000030216,11.9679966,16.61804968,11.21917869,14.3376752,16.93197931,13.47173374,9.48333048,16.08807763,40.11711828,33.21460941,36.3614147,48.25406702,38.0862077,65.04623513,42.73046105,34.0156967,40.11711828,41.40672158,15.2148243,24.61049954,14.86737774,17.29645759,17.66338592,19.56472691,20.13948504,21.88917202,29.21433469,15.96699323,16.58583259,20.67638931,18.54554226,13.09317246
ENSMUSG00000022141,30.47850309,59.25752437,39.30695762,38.39067555,60.15568601,46.62819367,28.80146364,50.38559804,122.4194892,112.1454436,125.7329106,152.6593084,125.8717575,170.1895534,145.3333635,124.6781463,93.41892546,127.5203314,45.78685029,107.2293029,46.61701672,57.84746363,45.60687799,61.02673559,51.77275257,77.5250814,68.83280343,51.70648521,66.84976561,59.32670283,44.69099248,51.64565446
ENSMUSG00000021413,25.76303203,60.35923944,43.83355608,33.11988697,50.76590669,36.04244113,35.17588468,70.4211333,124.8607627,111.513702,130.8698721,138.9786121,134.2014686,148.4849187,143.5904075,147.1813126,88.87169714,142.7787996,49.90647247,108.0186179,47.09638897,55.00585486,47.61823899,62.50992388,55.47229236,68.65020258,81.45484793,59.6922203,67.55850594,66.55092885,50.43955968,51.64565446
ENSMUSG00000037234,22.86270636,38.00176783,32.06746937,21.51084435,33.13360934,25.32321952,24.70790994,33.9099532,83.70515504,55.97283968,89.14596459,105.6337438,93.10749958,91.30182929,97.32426028,86.68080213,64.85928364,95.87519434,30.48362089,53.58433823,24.41447882,33.09942531,32.20683862,34.08281316,32.74367876,60.99962208,43.43662681,36.4109442,30.91222387,38.42585807,31.96710098,27.31832665
ENSMUSG00000032525,15.16576304,31.17633507,22.98983141,23.69886481,24.14018775,24.71177919,23.54099495,14.08073861,59.41885978,63.81672004,67.42782014,65.64676979,63.8031336,75.08826609,74.0049425,72.16445156,54.22160094,65.8471771,29.14289689,52.38895394,22.00457286,27.96546711,27.78075087,25.91676074,21.22398308,33.40069247,40.88749918,23.11267058,24.2775658,28.36504309,30.38688938,28.39635249
ENSMUSG00000035762,3.811539219,7.561537679,3.37308448,4.177367537,5.038576183,6.283934268,7.902480842,5.991157377,13.00980877,12.13148492,16.48391745,17.81746887,11.88578779,19.29558459,19.11519378,21.3182192,19.13975176,17.22257356,5.153483261,10.2480516,4.69328489,6.427603517,4.993014578,5.720632598,6.975965441,9.60069795,10.93327026,7.452646341,7.247074807,10.7290549,10.92631031,7.364356374
ENSMUSG00000044252,53.67881564,85.10697383,57.02363087,54.78557159,80.12390112,68.90661829,51.27177431,60.24961551,183.8077826,121.5299467,197.9641294,194.8875797,201.8307358,215.8805664,205.4883337,185.7220759,158.407706,195.5708334,67.99774667,133.329052,54.50887219,68.65681869,71.3691443,75.2211197,67.82399635,84.0356188,95.45637633,71.42538775,69.86424214,73.8662574,75.81671782,62.95508859
ENSMUSG00000022205,115.0883537,302.1048973,161.8636395,153.1185906,242.9882913,181.0499877,109.0707657,170.8395712,545.8964404,356.4628733,545.8964404,535.9867522,555.8731878,758.1774541,515.4219786,403.6020132,549.3719108,519.6184088,123.9119103,348.933155,188.9823785,212.1311288,189.9413476,246.6107767,216.2954263,258.7805478,365.4615987,220.3289582,233.0168321,281.385043,197.4863012,162.070383
ENSMUSG00000068220,67.64444579,112.9804794,119.3180773,44.06502973,61.06453657,71.10160642,93.63691734,184.9500215,321.536588,265.4298373,297.6055558,169.1800861,454.9129039,318.3196355,210.6253408,173.1451598,254.2129304,252.433786,255.1264547,367.6573708,414.4808553,246.2725718,261.9724682,294.986055,337.3234806,112.390876,301.6557397,156.8743786,200.7912101,293.0531266,245.9688205,204.5237116
ENSMUSG00000036940,4.602229234,2.234611431,3.685064644,5.615426995,2.892208273,4.978131979,3.074628319,1.298620419,9.542214142,7.109581553,11.89754591,12.95421588,9.566538181,7.519165775,10.28836776,14.052305,9.642980422,10.57230749,7.251650139,8.790117828,3.255021934,4.919374686,6.153895002,4.265887774,4.040120396,6.468462932,5.921765418,4.996966331,4.065194227,4.550033289,3.433582841,2.587038651
ENSMUSG00000040459,42.46086954,79.65923287,46.99935362,53.52153476,56.73047308,63.0956253,32.51990481,30.58567533,136.6610377,129.2785358,157.6160447,141.9428829,158.407706,140.2966068,166.2953867,153.1912552,123.557062,129.881719,72.3752526,112.8501788,51.67737545,55.26122439,61.40634719,62.73477641,56.05602382,71.55555788,79.21441752,61.50838098,64.31843221,71.46513055,54.78685942,62.95508859
ENSMUSG00000023852,19.21910262,17.84306054,15.95528475,21.88917202,22.08243138,20.65933727,11.58149719,12.15463541,48.19413263,34.28302433,54.96448899,62.59882865,48.98971641,50.0534446,52.4408715,60.82107061,36.88300837,47.44368045,27.18083576,39.85925308,13.47173374,22.17684902,21.97225184,21.16924548,21.22398308,39.93016075,31.4898339,26.08944946,18.66733622,22.86270636,23.95838623,19.84417227
ENSMUSG00000027677,15.16576304,17.29645759,17.36939866,20.25657915,21.88917202,19.24692094,17.93886033,12.15463541,45.49547614,35.42360958,51.13970109,54.81930933,57.4596558,63.30507346,55.45846705,49.00317592,35.7156198,57.21260653,21.74246763,37.77289382,22.47770013,29.23714409,23.66797075,29.77061056,26.83633465,44.97776111,39.04597643,30.21918978,28.0215228,29.12841263,21.77817228,21.19477856
ENSMUSG00000057110,18.85137749,11.20253417,12.51674951,13.13115009,15.71272471,11.1339501,8.860846071,12.15463541,33.27482297,36.42622263,39.04597643,41.11607686,32.47406756,38.2886356,42.2240713,39.1041406,31.02096131,28.79046667,11.98435176,34.57097313,8.3984147,12.84134585,14.36443823,15.12041373,11.6292237,19.0016206,18.00357995,8.677402512,14.22780868,14.36159928,14.72732734,11.69549793
ENSMUSG00000025809,73.76006248,76.26592705,64.63549549,74.09056901,72.66985535,77.64401944,67.9318471,55.53225879,166.0927799,152.389114,241.287084,240.136275,213.3541105,155.7840163,211.3092846,257.9411244,158.407706,190.5006035,85.90333228,145.3333635,67.57475919,73.5387346,73.32180912,73.00384537,66.35888964,73.15099145,77.16808665,70.03409195,73.32180912,87.69707887,72.10564155,71.51818011
ENSMUSG00000029623,38.06113794,93.84115029,43.83355608,43.56073843,59.23936754,48.98971641,32.51990481,48.77771055,135.2397649,97.59637937,151.6062478,150.4248135,144.618135,200.5135337,148.5600406,142.7181768,134.2014686,122.6335938,48.45954267,104.9012719,37.1865452,56.43501794,49.63371823,62.18229648,48.45954267,77.5250814,88.47287814,51.04693733,71.18093063,73.0252667,51.98849696,50.59226487
ENSMUSG00000030738,72.32278409,120.5461849,67.36932348,82.17528349,108.7765014,79.21441752,52.91820775,53.86622435,194.0614355,150.2949858,262.4841296,251.7527549,245.126458,197.7522857,225.0792855,276.9396078,226.8860077,203.1933557,81.29490355,138.1257242,88.35349779,105.327237,101.1425719,107.2625132,87.27417007,148.2372634,155.3986879,103.5432545,119.9451491,132.2192536,87.61746439,69.53904117
